ad_id,reporting_start,reporting_end,capaign_id,b_capaign_id,age,gender,interest1,interest2,interest3,ipressions,clicks,spent,total_conversion,approved_conversion,gender2,CTR,CPC,CPA
1314330,20-Aug-17,20-Aug-17,40-44,,104,108,108,17559,1,1.49000001,1,1,0,0,,0.671140935,1,0
1314331,20-Aug-17,20-Aug-17,40-44,,105,107,108,137879,19,28.47000003,2,0,0,0,,0.070249385,0,0
1314332,20-Aug-17,20-Aug-17,40-44,,106,110,112,67710,10,15.14999998,1,0,0,0,,0.066006601,0,0
1314333,21-Aug-17,21-Aug-17,40-44,,107,113,108,348180,41,60.22999907,3,1,0,0,,0.049809066,0.333333333,0
1314334,21-Aug-17,21-Aug-17,40-44,,108,110,112,146246,18,28.71999955,3,1,0,0,,0.104456826,0.333333333,0
1314336,20-Aug-17,20-Aug-17,40-44,,110,116,113,187236,24,34.86999965,2,2,0,0,,0.057355894,1,0
1314337,20-Aug-17,20-Aug-17,40-44,,111,112,112,72157,9,13.50000036,1,1,0,0,,0.074074072,1,0
1314338,21-Aug-17,21-Aug-17,40-44,,112,113,114,91180,10,13.55999994,1,0,0,0,,0.073746313,0,0
1314339,22-Aug-17,22-Aug-17,40-44,,113,114,116,86293,6,9.259999871,1,1,0,0,,0.107991362,1,0
1314341,23-Aug-17,23-Aug-17,45-49,,100,105,106,101410,12,17.94000006,4,0,0,0,,0.22296544,0,0
1314343,23-Aug-17,23-Aug-17,45-49,,102,107,103,134245,18,25.75000024,2,1,0,0,,0.077669902,0.5,0
1314345,23-Aug-17,23-Aug-17,45-49,,104,105,107,125650,20,30.08000076,4,0,0,0,,0.13297872,0,0
1314346,23-Aug-17,23-Aug-17,45-49,,105,109,106,50406,5,7.26000011,1,1,0,0,,0.137741045,1,0
1314348,23-Aug-17,23-Aug-17,45-49,,107,113,111,121769,13,18.41999996,2,1,0,0,,0.108577633,0.5,0
1314349,23-Aug-17,23-Aug-17,45-49,,108,113,113,267106,34,50.5,4,1,0,0,,0.079207921,0.25,0
1314350,23-Aug-17,23-Aug-17,45-49,,109,115,115,365539,57,82.13999915,5,2,0,0,,0.060871683,0.4,0
1314351,23-Aug-17,23-Aug-17,45-49,,110,114,111,188758,25,36.60000038,2,1,0,0,,0.054644808,0.5,0
1314353,22-Aug-17,22-Aug-17,45-49,,112,114,114,108426,13,19.58000016,1,0,0,0,,0.051072523,0,0
1314354,22-Aug-17,22-Aug-17,45-49,,113,116,116,138525,9,13.65000045,3,0,0,0,,0.219780213,0,0
1314355,22-Aug-17,22-Aug-17,45-49,,114,117,118,150858,21,30.26000011,1,0,0,0,,0.033046927,0,0
1314357,22-Aug-17,22-Aug-17,30-34,,101,102,102,524306,81,113.6800029,10,4,0,0,,0.087966219,0.4,0
1314358,22-Aug-17,22-Aug-17,30-34,,102,103,103,104496,9,11.42999983,3,2,0,0,,0.262467196,0.666666667,0
1314359,22-Aug-17,22-Aug-17,30-34,,103,109,105,452519,68,99.52000237,7,2,0,0,,0.070337619,0.285714286,0
1314360,22-Aug-17,22-Aug-17,30-34,,104,105,108,442919,76,110.7800021,21,2,0,0,,0.1895649,0.095238095,0
1314361,22-Aug-17,22-Aug-17,30-34,,105,111,107,596831,86,120.8799992,11,0,0,0,,0.090999339,0,0
1314362,22-Aug-17,22-Aug-17,30-34,,106,109,108,173912,26,35.54000032,2,1,0,0,,0.05627462,0.5,0
1314363,22-Aug-17,22-Aug-17,30-34,,107,109,113,780967,86,119.6400018,20,4,0,0,,0.167168169,0.2,0
1314364,22-Aug-17,22-Aug-17,30-34,,108,111,111,132124,8,11.18999994,4,0,0,0,,0.357462022,0,0
1314365,27-Aug-17,27-Aug-17,30-34,,109,110,112,623137,100,138.9200006,12,1,0,0,,0.08638065,0.083333333,0
1314366,27-Aug-17,27-Aug-17,30-34,,110,114,111,99020,10,14.48000044,4,1,0,0,,0.276243086,0.25,0
1314367,18-Aug-17,18-Aug-17,30-34,,111,113,114,665817,117,163.8000002,23,9,0,0,,0.14041514,0.391304348,0
1314368,18-Aug-17,18-Aug-17,30-34,,112,114,113,699232,80,111.9899995,12,3,0,0,,0.107152425,0.25,0
1314371,18-Aug-17,18-Aug-17,35-39,,100,103,102,72982,11,15.04999995,1,0,0,0,,0.066445183,0,0
1314372,18-Aug-17,18-Aug-17,35-39,,101,107,104,975884,167,237.3199975,14,3,0,0,,0.058992079,0.214285714,0
1314373,18-Aug-17,18-Aug-17,35-39,,102,106,103,245607,33,47.87999952,3,1,0,0,,0.062656642,0.333333333,0
1314377,18-Aug-17,18-Aug-17,35-39,,106,111,109,485369,114,164.6400015,3,0,0,0,,0.018221574,0,0
1314378,18-Aug-17,18-Aug-17,35-39,,107,111,112,866355,139,200.8299961,11,5,0,0,,0.054772694,0.454545455,0
1314379,18-Aug-17,18-Aug-17,35-39,,108,110,110,502710,72,105.2199969,8,2,0,0,,0.076031175,0.25,0
1314380,18-Aug-17,18-Aug-17,35-39,,109,114,111,475184,88,127.3200028,4,1,0,0,,0.031416902,0.25,0
1314381,17-Aug-17,17-Aug-17,35-39,,110,111,111,357401,47,68.67000008,8,1,0,0,,0.116499199,0.125,0
1314382,17-Aug-17,17-Aug-17,35-39,,111,114,112,99810,14,20.05000019,2,0,0,0,,0.099750622,0,0
1314383,17-Aug-17,17-Aug-17,35-39,,112,116,114,81569,6,9.409999967,3,1,0,0,,0.318809778,0.333333333,0
1314384,17-Aug-17,17-Aug-17,35-39,,113,115,114,441192,53,77.59999979,6,2,0,0,,0.077319588,0.333333333,0
1314385,17-Aug-17,17-Aug-17,35-39,,114,115,116,90470,11,16.73000002,1,1,0,0,,0.059772863,1,0
1314386,17-Aug-17,17-Aug-17,40-44,,100,102,102,834243,166,246.7499975,18,7,0,0,,0.072948329,0.388888889,0
1314387,17-Aug-17,17-Aug-17,40-44,,101,105,106,696612,152,223.1899948,31,9,0,0,,0.138895115,0.290322581,0
1314388,17-Aug-17,17-Aug-17,40-44,,102,103,106,329333,48,67.60999918,1,0,0,0,,0.014790712,0,0
1314389,17-Aug-17,17-Aug-17,40-44,,103,104,105,1114711,224,319.0000019,6,0,0,0,,0.018808777,0,0
1314390,17-Aug-17,17-Aug-17,40-44,,104,107,107,267316,58,82.92999887,3,0,0,0,,0.036175088,0,0
1314391,19-Aug-17,19-Aug-17,40-44,,105,109,106,228629,38,57,2,0,0,0,,0.035087719,0,0
1314392,19-Aug-17,19-Aug-17,40-44,,106,107,111,758340,159,233.110002,13,4,0,0,,0.055767663,0.307692308,0
1314393,20-Aug-17,20-Aug-17,40-44,,107,108,110,877535,149,217.7799966,5,2,0,0,,0.02295895,0.4,0
1314394,20-Aug-17,20-Aug-17,40-44,,108,113,112,1357386,223,323.0600071,10,1,0,0,,0.030954002,0.1,0
1314395,20-Aug-17,20-Aug-17,40-44,,109,115,115,280240,61,87.99000168,2,2,0,0,,0.022729855,1,0
1314396,20-Aug-17,20-Aug-17,40-44,,110,116,116,419922,75,105.4500008,3,1,0,0,,0.028449502,0.333333333,0
1314397,20-Aug-17,20-Aug-17,40-44,,111,116,115,402975,83,120.8999977,1,0,0,0,,0.008271299,0,0
1314398,20-Aug-17,20-Aug-17,40-44,,112,115,116,1137635,211,301.0499992,30,10,0,0,,0.099651221,0.333333333,0
1314400,20-Aug-17,20-Aug-17,40-44,,114,118,119,250234,40,62.31999922,4,1,0,0,,0.064184853,0.25,0
1314401,20-Aug-17,20-Aug-17,45-49,,100,106,101,904907,195,279.219995,11,1,0,0,,0.039395459,0.090909091,0
1314402,20-Aug-17,20-Aug-17,45-49,,101,105,105,589270,107,158.0500023,10,4,0,0,,0.063271116,0.4,0
1314403,20-Aug-17,20-Aug-17,45-49,,102,104,104,168714,24,36.01000071,2,2,0,0,,0.055540127,1,0
1314404,19-Aug-17,19-Aug-17,45-49,,103,105,104,71982,11,16.34000051,1,0,0,0,,0.061199508,0,0
1314405,19-Aug-17,19-Aug-17,45-49,,104,107,110,558666,110,162.6399975,14,5,0,0,,0.086079687,0.357142857,0
1314406,19-Aug-17,19-Aug-17,45-49,,105,106,109,1118200,235,333.7499943,11,4,0,0,,0.032958802,0.363636364,0
1314407,19-Aug-17,19-Aug-17,45-49,,106,112,108,107100,23,33.71000051,1,0,0,0,,0.029664787,0,0
1314408,19-Aug-17,19-Aug-17,45-49,,107,113,112,877769,160,232.5900005,13,4,0,0,,0.055892343,0.307692308,0
1314409,19-Aug-17,19-Aug-17,45-49,,108,112,112,212508,33,47.69000006,4,1,0,0,,0.083875026,0.25,0
1314410,19-Aug-17,19-Aug-17,45-49,,109,111,114,1129773,252,358.189997,13,2,0,0,,0.036293588,0.153846154,0
1314411,19-Aug-17,19-Aug-17,45-49,,110,111,116,637549,120,173.8800035,3,0,0,0,,0.017253278,0,0
1314412,19-Aug-17,19-Aug-17,45-49,,111,113,117,151531,28,40.28999949,2,0,0,0,,0.04964011,0,0
1314414,17-Aug-17,17-Aug-17,45-49,,113,114,117,790253,135,198.7100005,8,2,0,0,,0.040259675,0.25,0
1314415,17-Aug-17,17-Aug-17,45-49,,114,116,118,513161,114,165.6099987,5,2,0,0,,0.030191414,0.4,0
